name,price,url,color,description
TURTLENECK T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/turtleneck-t-shirt-p04174678.html,White,"SLIM FIT - HIGH NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of blended cotton yarn. Features a high neck and long sleeves."
TURTLENECK T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/turtleneck-t-shirt-p04174678.html,White,"SLIM FIT - HIGH NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of blended cotton yarn. Features a high neck and long sleeves."
TURTLENECK T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/turtleneck-t-shirt-p04174678.html,White,"SLIM FIT - HIGH NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of blended cotton yarn. Features a high neck and long sleeves."
TURTLENECK T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/turtleneck-t-shirt-p04174678.html,White,"SLIM FIT - HIGH NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of blended cotton yarn. Features a high neck and long sleeves."
TURTLENECK T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/turtleneck-t-shirt-p04174678.html,White,"SLIM FIT - HIGH NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of blended cotton yarn. Features a high neck and long sleeves."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p02335644.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton blend yarn. Features a round neckline and long sleeves."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p02335644.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton blend yarn. Features a round neckline and long sleeves."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p02335644.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton blend yarn. Features a round neckline and long sleeves."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p02335644.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton blend yarn. Features a round neckline and long sleeves."
COTTON MODAL LONG SLEEVE T-SHIRT - Mid-blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/cotton-modal-long-sleeve-t-shirt-p04424809.html,Mid-blue,"SLIM FIT - ROUND NECK - NORMAL - LONG SLEEVE

T-shirt made from cotton and modal. Features a round neck and long sleeves."
COTTON MODAL LONG SLEEVE T-SHIRT - Mid-blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/cotton-modal-long-sleeve-t-shirt-p04424809.html,Mid-blue,"SLIM FIT - ROUND NECK - NORMAL - LONG SLEEVE

T-shirt made from cotton and modal. Features a round neck and long sleeves."
COTTON MODAL LONG SLEEVE T-SHIRT - Mid-blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/cotton-modal-long-sleeve-t-shirt-p04424809.html,Mid-blue,"SLIM FIT - ROUND NECK - NORMAL - LONG SLEEVE

T-shirt made from cotton and modal. Features a round neck and long sleeves."
COTTON MODAL LONG SLEEVE T-SHIRT - Mid-blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/cotton-modal-long-sleeve-t-shirt-p04424809.html,Mid-blue,"SLIM FIT - ROUND NECK - NORMAL - LONG SLEEVE

T-shirt made from cotton and modal. Features a round neck and long sleeves."
COTTON MODAL LONG SLEEVE T-SHIRT - Mid-blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/cotton-modal-long-sleeve-t-shirt-p04424809.html,Mid-blue,"SLIM FIT - ROUND NECK - NORMAL - LONG SLEEVE

T-shirt made from cotton and modal. Features a round neck and long sleeves."
LONG SLEEVE POLYAMIDE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-polyamide-t-shirt-p03641857.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of polyamide with a round neck and long sleeves."
LONG SLEEVE POLYAMIDE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-polyamide-t-shirt-p03641857.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of polyamide with a round neck and long sleeves."
LONG SLEEVE POLYAMIDE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-polyamide-t-shirt-p03641857.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of polyamide with a round neck and long sleeves."
LONG SLEEVE POLYAMIDE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-polyamide-t-shirt-p03641857.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of polyamide with a round neck and long sleeves."
LONG SLEEVE POLYAMIDE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-polyamide-t-shirt-p03641857.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of polyamide with a round neck and long sleeves."
LONG SLEEVE WASHED EFFECT RIBBED T-SHIRT - Dark grey | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-washed-effect-ribbed-t-shirt-p04424805.html,Dark grey,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline.


Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
LONG SLEEVE WASHED EFFECT RIBBED T-SHIRT - Dark grey | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-washed-effect-ribbed-t-shirt-p04424805.html,Dark grey,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline.


Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
LONG SLEEVE WASHED EFFECT RIBBED T-SHIRT - Dark grey | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-washed-effect-ribbed-t-shirt-p04424805.html,Dark grey,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline.


Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
LONG SLEEVE WASHED EFFECT RIBBED T-SHIRT - Dark grey | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-washed-effect-ribbed-t-shirt-p04424805.html,Dark grey,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline.


Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
LONG SLEEVE WASHED EFFECT RIBBED T-SHIRT - Dark grey | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-washed-effect-ribbed-t-shirt-p04424805.html,Dark grey,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline.


Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
LONG SLEEVE WASHED EFFECT RIBBED T-SHIRT - Dark grey | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-washed-effect-ribbed-t-shirt-p04424805.html,Dark grey,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline.


Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
LONG SLEEVE T-SHIRT - Mid-camel | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174676.html,Mid-camel,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - LONG SLEEVE

Cotton T-shirt with a round neck and long sleeves."
LONG SLEEVE T-SHIRT - Mid-camel | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174676.html,Mid-camel,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - LONG SLEEVE

Cotton T-shirt with a round neck and long sleeves."
LONG SLEEVE T-SHIRT - Mid-camel | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174676.html,Mid-camel,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - LONG SLEEVE

Cotton T-shirt with a round neck and long sleeves."
LONG SLEEVE T-SHIRT - Mid-camel | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174676.html,Mid-camel,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - LONG SLEEVE

Cotton T-shirt with a round neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p01044628.html,Black,"MID WEIGHT - SLIM FIT - V-NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt with a V-neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p01044628.html,Black,"MID WEIGHT - SLIM FIT - V-NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt with a V-neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p01044628.html,Black,"MID WEIGHT - SLIM FIT - V-NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt with a V-neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p01044628.html,Black,"MID WEIGHT - SLIM FIT - V-NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt with a V-neck and long sleeves."
WASHED EFFECT ROLL NECK T-SHIRT - Anthracite grey | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/washed-effect-roll-neck-t-shirt-p00085864.html,Anthracite grey,"SLIM FIT- ROLL NECK - REGULAR - LONG SLEEVE

Roll neck T-shirt with long sleeves.

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
WASHED EFFECT ROLL NECK T-SHIRT - Anthracite grey | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/washed-effect-roll-neck-t-shirt-p00085864.html,Anthracite grey,"SLIM FIT- ROLL NECK - REGULAR - LONG SLEEVE

Roll neck T-shirt with long sleeves.

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
WASHED EFFECT ROLL NECK T-SHIRT - Anthracite grey | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/washed-effect-roll-neck-t-shirt-p00085864.html,Anthracite grey,"SLIM FIT- ROLL NECK - REGULAR - LONG SLEEVE

Roll neck T-shirt with long sleeves.

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
WASHED EFFECT ROLL NECK T-SHIRT - Anthracite grey | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/washed-effect-roll-neck-t-shirt-p00085864.html,Anthracite grey,"SLIM FIT- ROLL NECK - REGULAR - LONG SLEEVE

Roll neck T-shirt with long sleeves.

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04424811.html,White,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04424811.html,White,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04424811.html,White,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04424811.html,White,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04424811.html,White,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04424811.html,White,"SLIM FIT - ROUND NECK - REGULAR - LONG SLEEVE

Long sleeve T-shirt with a round neckline."
RIBBED BOAT NECK T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-t-shirt-p04424814.html,Oyster-white,"SLIM FIT - BOAT NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt. Features a boat neck and long sleeves."
RIBBED BOAT NECK T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-t-shirt-p04424814.html,Oyster-white,"SLIM FIT - BOAT NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt. Features a boat neck and long sleeves."
RIBBED BOAT NECK T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-t-shirt-p04424814.html,Oyster-white,"SLIM FIT - BOAT NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt. Features a boat neck and long sleeves."
RIBBED BOAT NECK T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-t-shirt-p04424814.html,Oyster-white,"SLIM FIT - BOAT NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt. Features a boat neck and long sleeves."
RIBBED BOAT NECK T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-t-shirt-p04424814.html,Oyster-white,"SLIM FIT - BOAT NECK - REGULAR LENGTH - LONG SLEEVE

Cotton T-shirt. Features a boat neck and long sleeves."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html,Black,"OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves finished in matching ribbing."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html,Black,"OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves finished in matching ribbing."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html,Black,"OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves finished in matching ribbing."
LONG SLEEVE T-SHIRT - Black | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-t-shirt-p04174672.html,Black,"OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves finished in matching ribbing."
RIBBED TOP - Red / Coral | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html,Red / Coral,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - DROP SLEEVES

Drop sleeve T-shirt with a round neck. Ribbed fabric detail."
RIBBED TOP - Red / Coral | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html,Red / Coral,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - DROP SLEEVES

Drop sleeve T-shirt with a round neck. Ribbed fabric detail."
RIBBED TOP - Red / Coral | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html,Red / Coral,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - DROP SLEEVES

Drop sleeve T-shirt with a round neck. Ribbed fabric detail."
RIBBED TOP - Red / Coral | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/ribbed-top-p01044163.html,Red / Coral,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - DROP SLEEVES

Drop sleeve T-shirt with a round neck. Ribbed fabric detail."
LONG SLEEVE FITTED T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html,N/A,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

Slim fit T-shirt with a round neck and long sleeves. Featuring topstitching detail."
LONG SLEEVE FITTED T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html,Black,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

Slim fit T-shirt with a round neck and long sleeves. Featuring topstitching detail."
LONG SLEEVE FITTED T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html,Black,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

Slim fit T-shirt with a round neck and long sleeves. Featuring topstitching detail."
LONG SLEEVE FITTED T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/long-sleeve-fitted-t-shirt-p05039374.html,Black,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

Slim fit T-shirt with a round neck and long sleeves. Featuring topstitching detail."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
RIBBED LONG SLEEVE T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/ribbed-long-sleeve-t-shirt-p04174657.html,White,"SLIM FIT - HIGH NECK - NORMAL LENGTH - LONG SLEEVE

Ribbed T-shirt with a high neck and long sleeves."
POLYAMIDE T-SHIRT - Light blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html,Light blue,"MID WEIGHT - SLIM FIT - ROUND NECK - CROPPED - SHORT SLEEVES

Fitted short sleeve T-shirt in polyamide with a round neck."
POLYAMIDE T-SHIRT - Light blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html,Light blue,"MID WEIGHT - SLIM FIT - ROUND NECK - CROPPED - SHORT SLEEVES

Fitted short sleeve T-shirt in polyamide with a round neck."
POLYAMIDE T-SHIRT - Light blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html,Light blue,"MID WEIGHT - SLIM FIT - ROUND NECK - CROPPED - SHORT SLEEVES

Fitted short sleeve T-shirt in polyamide with a round neck."
POLYAMIDE T-SHIRT - Light blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html,Light blue,"MID WEIGHT - SLIM FIT - ROUND NECK - CROPPED - SHORT SLEEVES

Fitted short sleeve T-shirt in polyamide with a round neck."
POLYAMIDE T-SHIRT - Light blue | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p03641814.html,Light blue,"MID WEIGHT - SLIM FIT - ROUND NECK - CROPPED - SHORT SLEEVES

Fitted short sleeve T-shirt in polyamide with a round neck."
LONG SLEEVE COTTON T-SHIRT - White | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html,White,"REGULAR FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves."
LONG SLEEVE COTTON T-SHIRT - White | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html,White,"REGULAR FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves."
LONG SLEEVE COTTON T-SHIRT - White | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html,White,"REGULAR FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves."
LONG SLEEVE COTTON T-SHIRT - White | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/long-sleeve-cotton-t-shirt-p00858672.html,White,"REGULAR FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of 100% cotton yarn. Round neck and long sleeves."
HEAVY COTTON T-SHIRT - Grey marl | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html,Grey marl,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of spun compact cotton. Round neck and short sleeves."
HEAVY COTTON T-SHIRT - Grey marl | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html,Grey marl,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of spun compact cotton. Round neck and short sleeves."
HEAVY COTTON T-SHIRT - Grey marl | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html,Grey marl,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of spun compact cotton. Round neck and short sleeves."
HEAVY COTTON T-SHIRT - Grey marl | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html,Grey marl,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of spun compact cotton. Round neck and short sleeves."
HEAVY COTTON T-SHIRT - Grey marl | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p04174011.html,Grey marl,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of spun compact cotton. Round neck and short sleeves."
V-NECK RIBBED T-SHIRT - Black | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html,Black,"SLIM FIT - V-NECK - REGULAR - SHORT SLEEVE

Short sleeve T-shirt featuring a V-neck and a ribbed design."
V-NECK RIBBED T-SHIRT - Black | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html,Black,"SLIM FIT - V-NECK - REGULAR - SHORT SLEEVE

Short sleeve T-shirt featuring a V-neck and a ribbed design."
V-NECK RIBBED T-SHIRT - Black | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html,Black,"SLIM FIT - V-NECK - REGULAR - SHORT SLEEVE

Short sleeve T-shirt featuring a V-neck and a ribbed design."
V-NECK RIBBED T-SHIRT - Black | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/v-neck-ribbed-t-shirt-p04174841.html,Black,"SLIM FIT - V-NECK - REGULAR - SHORT SLEEVE

Short sleeve T-shirt featuring a V-neck and a ribbed design."
BOATNECK TOP - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html,White,"REGULAR FIT - BOAT NECK - STANDARD LENGTH - THREE-QUARTER LENGTH SLEEVES

T-shirt made from 100% cotton yarn. Features a boat neck and three-quarter length sleeves."
BOATNECK TOP - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html,White,"REGULAR FIT - BOAT NECK - STANDARD LENGTH - THREE-QUARTER LENGTH SLEEVES

T-shirt made from 100% cotton yarn. Features a boat neck and three-quarter length sleeves."
BOATNECK TOP - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html,White,"REGULAR FIT - BOAT NECK - STANDARD LENGTH - THREE-QUARTER LENGTH SLEEVES

T-shirt made from 100% cotton yarn. Features a boat neck and three-quarter length sleeves."
BOATNECK TOP - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264658.html,White,"REGULAR FIT - BOAT NECK - STANDARD LENGTH - THREE-QUARTER LENGTH SLEEVES

T-shirt made from 100% cotton yarn. Features a boat neck and three-quarter length sleeves."
