name,price,url,color,description
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
BASIC COTTON T-SHIRT - Red Stripe | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/basic-cotton-t-shirt-p03253322.html,Red Stripe,"MID WEIGHT - REGULAR FIT- ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short sleeves."
POLYAMIDE TOP WITH WIDE STRAPS - Pale pink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html,Pale pink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made from a polyamide blend. Features wide straps and chest reinforcement."
POLYAMIDE TOP WITH WIDE STRAPS - Pale pink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html,Pale pink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made from a polyamide blend. Features wide straps and chest reinforcement."
POLYAMIDE TOP WITH WIDE STRAPS - Pale pink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html,Pale pink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made from a polyamide blend. Features wide straps and chest reinforcement."
POLYAMIDE TOP WITH WIDE STRAPS - Pale pink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html,Pale pink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made from a polyamide blend. Features wide straps and chest reinforcement."
POLYAMIDE TOP WITH WIDE STRAPS - Pale pink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html,Pale pink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made from a polyamide blend. Features wide straps and chest reinforcement."
POLYAMIDE TOP WITH WIDE STRAPS - Pale pink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/polyamide-top-with-wide-straps-p03905531.html,Pale pink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made from a polyamide blend. Features wide straps and chest reinforcement."
STITCHED VEST TOP - Burgundy | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html,Burgundy,Fitted V-neck vest top with thin straps. Featuring topstitching detail.
STITCHED VEST TOP - Burgundy | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html,Burgundy,Fitted V-neck vest top with thin straps. Featuring topstitching detail.
STITCHED VEST TOP - Burgundy | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html,Burgundy,Fitted V-neck vest top with thin straps. Featuring topstitching detail.
STITCHED VEST TOP - Burgundy | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/stitched-vest-top-p03253816.html,Burgundy,Fitted V-neck vest top with thin straps. Featuring topstitching detail.
RIBBED T-SHIRT WITH BUTTONS - Sand | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html,Sand,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton and modal yarn. Round neck and long sleeve. Front button fastening."
RIBBED T-SHIRT WITH BUTTONS - Sand | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html,Sand,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton and modal yarn. Round neck and long sleeve. Front button fastening."
RIBBED T-SHIRT WITH BUTTONS - Sand | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html,Sand,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton and modal yarn. Round neck and long sleeve. Front button fastening."
RIBBED T-SHIRT WITH BUTTONS - Sand | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/ribbed-t-shirt-with-buttons-p03431627.html,Sand,"SLIM FIT - ROUND NECK - REGULAR LENGTH - LONG SLEEVE

T-shirt made of cotton and modal yarn. Round neck and long sleeve. Front button fastening."
FADED-EFFECT RIB T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html,White,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Ribbed T-shirt featuring a round neck and very short sleeves.

Due to the dyeing and fading process, the colour on each garment is unique and special, therefore it may differ from what is shown in the photo."
FADED-EFFECT RIB T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html,White,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Ribbed T-shirt featuring a round neck and very short sleeves.

Due to the dyeing and fading process, the colour on each garment is unique and special, therefore it may differ from what is shown in the photo."
FADED-EFFECT RIB T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html,White,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Ribbed T-shirt featuring a round neck and very short sleeves.

Due to the dyeing and fading process, the colour on each garment is unique and special, therefore it may differ from what is shown in the photo."
FADED-EFFECT RIB T-SHIRT - White | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253824.html,White,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Ribbed T-shirt featuring a round neck and very short sleeves.

Due to the dyeing and fading process, the colour on each garment is unique and special, therefore it may differ from what is shown in the photo."
KIMONO SLEEVE COTTON T-SHIRT - Chocolate | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/kimono-sleeve-cotton-t-shirt-p05644492.html,Chocolate,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - KIMONO SLEEVES

T-shirt made of 100% cotton yarn. Round neck and kimono sleeves."
KIMONO SLEEVE COTTON T-SHIRT - Chocolate | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/kimono-sleeve-cotton-t-shirt-p05644492.html,Chocolate,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - KIMONO SLEEVES

T-shirt made of 100% cotton yarn. Round neck and kimono sleeves."
KIMONO SLEEVE COTTON T-SHIRT - Chocolate | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/kimono-sleeve-cotton-t-shirt-p05644492.html,Chocolate,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - REGULAR LENGTH - KIMONO SLEEVES

T-shirt made of 100% cotton yarn. Round neck and kimono sleeves."
SHORT SLEEVE T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html,Oyster-white,"LIGHT WEIGHT - REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVE

T-shirt made of modal and cotton blend yarn. Features a round neck and short sleeves."
SHORT SLEEVE T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html,N/A,"LIGHT WEIGHT - REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVE

T-shirt made of modal and cotton blend yarn. Features a round neck and short sleeves."
SHORT SLEEVE T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html,Oyster-white,"LIGHT WEIGHT - REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVE

T-shirt made of modal and cotton blend yarn. Features a round neck and short sleeves."
SHORT SLEEVE T-SHIRT - Oyster-white | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/short-sleeve-t-shirt-p04424634.html,Oyster-white,"LIGHT WEIGHT - REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVE

T-shirt made of modal and cotton blend yarn. Features a round neck and short sleeves."
FADED COTTON T-SHIRT - Olive green | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html,Olive green,"REGULAR FIT - ROUND NECK - STANDARD LENGTH - LONG SLEEVE

Flowing T-shirt made of 100% cotton yarn. Round neck and long sleeve. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED COTTON T-SHIRT - Olive green | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html,Olive green,"REGULAR FIT - ROUND NECK - STANDARD LENGTH - LONG SLEEVE

Flowing T-shirt made of 100% cotton yarn. Round neck and long sleeve. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED COTTON T-SHIRT - Olive green | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html,Olive green,"REGULAR FIT - ROUND NECK - STANDARD LENGTH - LONG SLEEVE

Flowing T-shirt made of 100% cotton yarn. Round neck and long sleeve. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED COTTON T-SHIRT - Olive green | ZARA Germany,17.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p04174677.html,Olive green,"REGULAR FIT - ROUND NECK - STANDARD LENGTH - LONG SLEEVE

Flowing T-shirt made of 100% cotton yarn. Round neck and long sleeve. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED RIBBED T-SHIRT - Chalk pink | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html,Chalk pink,"SLIM FIT - REGULAR LENGTH - LONG SLEEVE

Long sleeve T-shirt with a round neck. Ribbed fabric. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED RIBBED T-SHIRT - Chalk pink | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html,Chalk pink,"SLIM FIT - REGULAR LENGTH - LONG SLEEVE

Long sleeve T-shirt with a round neck. Ribbed fabric. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED RIBBED T-SHIRT - Chalk pink | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html,Chalk pink,"SLIM FIT - REGULAR LENGTH - LONG SLEEVE

Long sleeve T-shirt with a round neck. Ribbed fabric. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
FADED RIBBED T-SHIRT - Chalk pink | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/faded-ribbed-t-shirt-p04174675.html,Chalk pink,"SLIM FIT - REGULAR LENGTH - LONG SLEEVE

Long sleeve T-shirt with a round neck. Ribbed fabric. 

Due to the dyeing and washing process, the colour of each garment is unique and special, so it may differ from that shown in the photo."
SHORT SLEEVE INTERLOCK T-SHIRT - Black | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/short-sleeve-interlock-t-shirt-p04174178.html,Black,"REGULAR FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of stretchy and flexible knit fabric with a compact, soft and opaque weave. Featuring a round neck and short sleeves."
COTTON T-SHIRT WITH ENZYME FINISH - Red / White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html,Red / White,"REGULAR FIT - ROUND COLLAR - NORMAL LENGTH - SHORT SLEEVES 

T-shirt made of cotton yarn with enzyme finish. Round collar and short sleeves."
COTTON T-SHIRT WITH ENZYME FINISH - Red / White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html,Red / White,"REGULAR FIT - ROUND COLLAR - NORMAL LENGTH - SHORT SLEEVES 

T-shirt made of cotton yarn with enzyme finish. Round collar and short sleeves."
COTTON T-SHIRT WITH ENZYME FINISH - Red / White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html,Red / White,"REGULAR FIT - ROUND COLLAR - NORMAL LENGTH - SHORT SLEEVES 

T-shirt made of cotton yarn with enzyme finish. Round collar and short sleeves."
COTTON T-SHIRT WITH ENZYME FINISH - Red / White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html,Red / White,"REGULAR FIT - ROUND COLLAR - NORMAL LENGTH - SHORT SLEEVES 

T-shirt made of cotton yarn with enzyme finish. Round collar and short sleeves."
SLEEVELESS CROP TOP - Black | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/sleeveless-crop-top-p02335153.html,Black,"SLIM FIT - ROUND NECK - SHORT - SLEEVELESS

Sleeveless crop top made of a spun cotton blend. Featuring a round neck."
SLEEVELESS CROP TOP - Black | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/sleeveless-crop-top-p02335153.html,Black,"SLIM FIT - ROUND NECK - SHORT - SLEEVELESS

Sleeveless crop top made of a spun cotton blend. Featuring a round neck."
SLEEVELESS CROP TOP - Black | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/sleeveless-crop-top-p02335153.html,Black,"SLIM FIT - ROUND NECK - SHORT - SLEEVELESS

Sleeveless crop top made of a spun cotton blend. Featuring a round neck."
T-SHIRT - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/t-shirt-p03253825.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - SHORT SLEEVE

Short sleeve T-shirt with a round neck and trim detail."
T-SHIRT - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/t-shirt-p03253825.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - SHORT SLEEVE

Short sleeve T-shirt with a round neck and trim detail."
T-SHIRT - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/t-shirt-p03253825.html,White,"SLIM FIT - ROUND NECK - REGULAR LENGTH - SHORT SLEEVE

Short sleeve T-shirt with a round neck and trim detail."
STRAPPY COTTON TOP - Black | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/strappy-cotton-top-p04174313.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - NORMAL LENGTH - STRAPS

Top with a round neckline and adjustable thin straps."
STRAPPY COTTON TOP - Black | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/strappy-cotton-top-p04174313.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - NORMAL LENGTH - STRAPS

Top with a round neckline and adjustable thin straps."
STRAPPY COTTON TOP - Black | ZARA Germany,7.95 EUR,https://www.zara.com/de/en/strappy-cotton-top-p04174313.html,Black,"MID WEIGHT - SLIM FIT - ROUND NECK - NORMAL LENGTH - STRAPS

Top with a round neckline and adjustable thin straps."
OVERSIZED WASHED  T-SHIRT - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/oversized-washed-t-shirt-p00858628.html,White,"OVERSIZE FIT - ROUND NECK - LONG - SHORT SLEEVES

T-shirt made of 100% spun cotton. Round neck and short sleeves."
OVERSIZED WASHED  T-SHIRT - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/oversized-washed-t-shirt-p00858628.html,White,"OVERSIZE FIT - ROUND NECK - LONG - SHORT SLEEVES

T-shirt made of 100% spun cotton. Round neck and short sleeves."
OVERSIZED WASHED  T-SHIRT - White | ZARA Germany,19.95 EUR,https://www.zara.com/de/en/oversized-washed-t-shirt-p00858628.html,White,"OVERSIZE FIT - ROUND NECK - LONG - SHORT SLEEVES

T-shirt made of 100% spun cotton. Round neck and short sleeves."
POLYAMIDE TOP WITH THIN STRAPS - Ecru | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html,Ecru,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made of a polyamide blend. Featuring a round neck and straps."
POLYAMIDE TOP WITH THIN STRAPS - Ecru | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html,Ecru,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made of a polyamide blend. Featuring a round neck and straps."
POLYAMIDE TOP WITH THIN STRAPS - Ecru | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html,Ecru,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made of a polyamide blend. Featuring a round neck and straps."
POLYAMIDE TOP WITH THIN STRAPS - Ecru | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html,Ecru,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made of a polyamide blend. Featuring a round neck and straps."
POLYAMIDE TOP WITH THIN STRAPS - Ecru | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html,Ecru,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made of a polyamide blend. Featuring a round neck and straps."
POLYAMIDE TOP WITH THIN STRAPS - Ecru | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html,Ecru,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Fitted top made of a polyamide blend. Featuring a round neck and straps."
SCOOP NECK T-SHIRT - Black | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/scoop-neck-t-shirt-p03253821.html,Black,T-shirt with a scoop neck and short sleeves.
RIBBED ROUND NECK T-SHIRT - Stone | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/ribbed-round-neck-t-shirt-p04174354.html,Stone,"SLIM FIT - ROUND NECKLINE - SHORT - SHORT SLEEVES

Fitted short sleeve T-shirt with ribbed detail and a round neckline."
RIBBED ROUND NECK T-SHIRT - Stone | ZARA Germany,8.95 EUR,https://www.zara.com/de/en/ribbed-round-neck-t-shirt-p04174354.html,Stone,"SLIM FIT - ROUND NECKLINE - SHORT - SHORT SLEEVES

Fitted short sleeve T-shirt with ribbed detail and a round neckline."
SCOOP NECK T-SHIRT - Black | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/scoop-neck-t-shirt-p03253821.html,Black,T-shirt with a scoop neck and short sleeves.
RIBBED COTTON TANK TOP - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html,White,"SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Tank top made of spun cotton with a round neckline."
RIBBED COTTON TANK TOP - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html,White,"SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Tank top made of spun cotton with a round neckline."
RIBBED COTTON TANK TOP - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html,White,"SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Tank top made of spun cotton with a round neckline."
RIBBED COTTON TANK TOP - White | ZARA Germany,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html,White,"SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Tank top made of spun cotton with a round neckline."
FADED COTTON T-SHIRT - Fuchsia | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html,Fuchsia,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short raglan sleeves."
FADED COTTON T-SHIRT - Fuchsia | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html,Fuchsia,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short raglan sleeves."
FADED COTTON T-SHIRT - Fuchsia | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html,Fuchsia,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short raglan sleeves."
FADED COTTON T-SHIRT - Fuchsia | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html,Fuchsia,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short raglan sleeves."
FADED COTTON T-SHIRT - Fuchsia | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html,Fuchsia,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short raglan sleeves."
FADED COTTON T-SHIRT - Fuchsia | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html,Fuchsia,"SLIM FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

Round neck T-shirt made of 100% cotton with short raglan sleeves."
HEAVY COTTON T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html,White,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of 100% cotton. Round neck and short sleeves. Pronounced seam details at the back."
HEAVY COTTON T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html,White,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of 100% cotton. Round neck and short sleeves. Pronounced seam details at the back."
HEAVY COTTON T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html,White,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of 100% cotton. Round neck and short sleeves. Pronounced seam details at the back."
HEAVY COTTON T-SHIRT - White | ZARA Germany,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html,White,"HEAVY WEIGHT - OVERSIZE FIT - ROUND NECK - NORMAL LENGTH - SHORT SLEEVES

T-shirt made of 100% cotton. Round neck and short sleeves. Pronounced seam details at the back."
FADED-EFFECT RIB T-SHIRT - Light mink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253310.html,Light mink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Sleeveless round neck top made of a faded effect cotton blend."
FADED-EFFECT RIB T-SHIRT - Light mink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253310.html,Light mink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Sleeveless round neck top made of a faded effect cotton blend."
FADED-EFFECT RIB T-SHIRT - Light mink | ZARA Germany,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253310.html,Light mink,"MID WEIGHT - SLIM FIT - ROUND NECKLINE - NORMAL LENGTH - SLEEVELESS

Sleeveless round neck top made of a faded effect cotton blend."
